itemid,shopid,productname,image,currency,stock,status,sold,historical_sold,liked_count,view_count,catid,cmt_count,flag,cb_option,item_status,price,price_before_discount,show_discount,raw_discount,discount,tier_variations,tier_variations_type,tier_variations_count,rating_avg,rating_total,rating_count,rating_count_with_context,rating_count_with_image,item_type,is_on_flash_sale,show_free_shipping,shopee_verified,product_url,snapshot_date,row_id
7772206842,53452181,"Đồng hồ thông minh Xiaomi Mi Watch Lite - GPS/1.4" LCD Touch/Bluetooth 5.1",4e430fb83acd0a05f1c17bf82267852e,VND,3,1,3,1486,1721,11385,100013,671,268435456,0,normal,199000000000,0,0,0,NULL,"Black, White, Blue, Green, Pink",Color,5,4.867362146050671,671,"671, 9, 1, 9, 32, 620",332,269,0,0,0,0,"https://shopee.vn/Đồng-hồ-thông-minh-Xiaomi-Mi-Watch-Lite---GPS/1.4"-LCD-Touch/Bluetooth-5.1-i.53452181.7772206842",2021-09-24,1138533
4317758666,53452181,"Pin Sạc Dự Phòng Xiaomi Redmi 10000mAh VXN4286GL - Hàng Chính Hãng",f0d7c3d43bc91e8c584408b0bd60efcd,VND,8,1,19,2891,956,5732,100013,1264,268435458,0,normal,29900000000,0,0,0,NULL,,,1,4.863924050632911,1264,"1264, 19, 10, 9, 48, 1178",621,500,0,0,1,0,https://shopee.vn/Pin-Sạc-Dự-Phòng-Xiaomi-Redmi-10000mAh-VXN4286GL---Hàng-Chính-Hãng-i.53452181.4317758666,2021-09-24,1138534
10214585155,53452181,"Điện Thoại Xiaomi POCO M3 64GB - Hàng Chính Hãng",b00ff4037cb1c50ff8a4ebaaaaefbef0,VND,31,1,53,2024,916,104723,100013,386,268959746,0,normal,399000000000,0,0,0,NULL,"Xanh , Đen, Vàng","Màu Sắc",3,4.916666666666667,386,"386, 3, 1, 1, 15, 366",181,131,0,0,1,0,https://shopee.vn/Điện-Thoại-Xiaomi-POCO-M3-64GB---Hàng-Chính-Hãng-i.53452181.10214585155,2021-09-24,1138535
2121052372,53452181,"Máy Lọc Không Khí Xiaomi Mi Air Purifier Pro",911778718c3e3ac6c5b04e10e3e49e45,VND,2,1,2,386,644,2142,100010,139,268959744,0,normal,489000000000,0,0,0,NULL,,,1,4.719424460431655,139,"139, 7, 0, 3, 5, 124",60,45,0,0,0,0,https://shopee.vn/Máy-Lọc-Không-Khí-Xiaomi-Mi-Air-Purifier-Pro-i.53452181.2121052372,2021-09-24,1138536
3967410810,53452181,"Pin sạc dự phòng Xiaomi Fast Charge Redmi 18W/20000MAH - Hàng Chính Hãng",8d2e4744da0dc7d7a5970a46d3ecbdfb,VND,1,1,42,274,235,6157,100013,135,268435458,0,normal,49000000000,0,0,0,NULL,"Màu Đen","Phân loại",1,4.866666666666666,135,"135, 3, 1, 0, 3, 128",68,61,0,0,1,0,https://shopee.vn/Pin-sạc-dự-phòng-Xiaomi-Fast-Charge-Redmi-18W/20000MAH---Hàng-Chính-Hãng-i.53452181.3967410810,2021-09-24,1138537
9447070756,53452181,"Vòng Đeo Tay Thông Minh Mi Band 6",9d3c39e7a2f9470dcf951489955ab521,VND,1,1,10,177,275,8339,100013,82,268435458,0,normal,129000000000,0,0,0,NULL,,,1,4.841463414634147,82,"82, 2, 1, 0, 2, 77",52,42,0,0,1,0,https://shopee.vn/Vòng-Đeo-Tay-Thông-Minh-Mi-Band-6-i.53452181.9447070756,2021-09-24,1138538
7393062337,53452181,"Điện Thoại Xiaomi POCO M3 128GB - Hàng Chính Hãng",dc365b78268b886d66f467f5b168f785,VND,17,1,61,361,367,27976,100013,122,268959746,0,normal,449000000000,0,0,0,NULL,"Xanh, Đen, Vàng","Màu Sắc",3,4.836065573770492,122,"122, 3, 1, 1, 3, 114",77,62,0,0,1,0,https://shopee.vn/Điện-Thoại-Xiaomi-POCO-M3-128GB---Hàng-Chính-Hãng-i.53452181.7393062337,2021-09-24,1138539
6863138901,53452181,"Robot hút bụi Xiaomi Vacuum Mop Pro SKV4109GL - Hàng chính hãng",3a76476b196e7840ee28e9354acefe84,VND,9,1,2,64,162,3674,100010,21,268959744,0,normal,999000000000,0,0,0,NULL,"SKV4110GL Màu Trắng, SKV4109GL Màu Đen",Màu,2,5,21,"21, 0, 0, 0, 0, 21",10,6,0,0,0,0,https://shopee.vn/Robot-hút-bụi-Xiaomi-Vacuum-Mop-Pro-SKV4109GL---Hàng-chính-hãng-i.53452181.6863138901,2021-09-24,1138540
6125794615,53452181,"Robot hút bụi Xiaomi Vacuum Mop SKV4093GL - Hàng chính hãng",29a2c8f2626b66d0b94a307f6de64570,VND,2,1,2,92,198,1447,100010,43,268959746,0,normal,749000000000,0,0,0,NULL,,,1,4.883720930232558,43,"43, 0, 1, 1, 0, 41",20,13,0,0,1,0,https://shopee.vn/Robot-hút-bụi-Xiaomi-Vacuum-Mop-SKV4093GL---Hàng-chính-hãng-i.53452181.6125794615,2021-09-24,1138541
3477433810,53452181,"Pin sạc dự phòng Xiaomi 20000mAh 3 Pro/Đen (Black) (VXN4254GL)",5851e1f02ba0e27a8ce7cccd8fe5bac6,VND,1,1,0,51,94,316,100013,20,268435458,0,normal,99900000000,0,0,0,NULL,,,1,4.8,20,"20, 1, 0, 0, 0, 19",10,6,0,0,1,0,https://shopee.vn/Pin-sạc-dự-phòng-Xiaomi-20000mAh-3-Pro/Đen-(Black)-(VXN4254GL)-i.53452181.3477433810,2021-09-24,1138542
8910955015,53452181,"Pin sạc dự phòng Xiaomi 10000mAh Wireless Essential/ Trắng (White) (VXN4294GL)",91e0eb642daca960f50395ed2ee3245f,VND,3,1,0,22,81,824,100013,11,268435458,0,normal,66500000000,69000000000,4,4,4%,,,1,4.818181818181818,11,"11, 0, 0, 0, 2, 9",3,1,0,0,1,0,https://shopee.vn/Pin-sạc-dự-phòng-Xiaomi-10000mAh-Wireless-Essential/-Trắng-(White)-(VXN4294GL)-i.53452181.8910955015,2021-09-24,1138543
11913337230,53452181,"Tai nghe Xiaomi True Wireless Earbuds Basic 2",6a3d7b294289603d4d684eb50fc0a4b8,VND,25,1,8,40,77,3103,100535,15,268435458,0,normal,69000000000,0,0,0,NULL,,,1,4.533333333333333,15,"15, 1, 0, 1, 1, 12",8,6,0,0,1,0,https://shopee.vn/Tai-nghe-Xiaomi-True-Wireless-Earbuds-Basic-2-i.53452181.11913337230,2021-09-24,1138544
6655311826,53452181,"Sạc Không Dây Xiaomi Mi Wireless Charging Pad 10W (Global Version) - Hàng Chính Hãng",b31facb0acfa4a37c593a01f74bb3cf9,VND,12,1,0,17,100,1186,100013,6,268435456,0,normal,39000000000,0,0,0,NULL,,,1,5,6,"6, 0, 0, 0, 0, 6",2,2,0,0,0,0,https://shopee.vn/Sạc-Không-Dây-Xiaomi-Mi-Wireless-Charging-Pad-10W-(Global-Version)---Hàng-Chính-Hãng-i.53452181.6655311826,2021-09-24,1138545
6891184607,53452181," Camera Hành Trình Xiaomi Mi Dash Cam 1S - Hàng chính hãng .",995878f93c6a3139c5e84e564ccbdfc7,VND,7,1,16,11,127,11640,100640,6,268435458,0,normal,133900000000,199000000000,33,33,33%,,,1,4.333333333333333,6,"6, 1, 0, 0, 0, 5",1,0,0,0,1,0,https://shopee.vn/-Camera-Hành-Trình-Xiaomi-Mi-Dash-Cam-1S---Hàng-chính-hãng-.-i.53452181.6891184607,2021-09-24,1138546
11703888714,53452181,"[Mã 229ELSALE hoàn 7% xu đơn 300K] Bộ Phát Wifi Xiaomi Router 4A Giga Version, Trắng (DVB4224GL) - Hàng Chính Hãng",50f041702eaef6cd4db35c1754518a6c,VND,62,1,2,6,33,2345,100644,3,268435458,0,normal,63900000000,79000000000,19,19,19%,,,1,5,3,"3, 0, 0, 0, 0, 3",0,0,0,0,1,0,"https://shopee.vn/[Mã-229ELSALE-hoàn-7%-xu-đơn-300K]-Bộ-Phát-Wifi-Xiaomi-Router-4A-Giga-Version,-Trắng-(DVB4224GL)---Hàng-Chính-Hãng-i.53452181.11703888714",2021-09-24,1138547
7090658414,53452181,"Dây Cáp Xiaomi  Type-C To Lightning 1M (BHR4421GL)",19b9ad8a016515bc32f34e86740fe033,VND,31,1,7,10,31,1108,100013,3,268435458,0,normal,29000000000,0,0,0,NULL,,,1,4.666666666666667,3,"3, 0, 0, 0, 1, 2",0,0,0,0,1,0,https://shopee.vn/Dây-Cáp-Xiaomi--Type-C-To-Lightning-1M-(BHR4421GL)-i.53452181.7090658414,2021-09-24,1138548
9462227072,53452181,"Thiết Bị Đo Nhiệt Độ Và Độ Ẩm Xiaomi Mi Temperature And Humidity Monitor 2 (NUN4126GL)",1c44386ecb070d9809a4ee786d7ad1d0,VND,20,1,2,17,48,940,100636,9,268435458,0,normal,19000000000,0,0,0,NULL,,,1,3.4444444444444446,9,"9, 2, 1, 1, 1, 4",6,3,0,0,1,0,https://shopee.vn/Thiết-Bị-Đo-Nhiệt-Độ-Và-Độ-Ẩm-Xiaomi-Mi-Temperature-And-Humidity-Monitor-2-(NUN4126GL)-i.53452181.9462227072,2021-09-24,1138549
7654763931,53452181,"Robot Hút Bụi Mi Robot Vacuum-Mop Essential",eb1ac687c9fdfdaac642fe8b895c507e,VND,11,1,0,27,143,1347,100010,10,268959746,0,normal,599000000000,0,0,0,NULL,,,1,4.2,10,"10, 2, 0, 0, 0, 8",5,3,0,0,1,0,https://shopee.vn/Robot-Hút-Bụi-Mi-Robot-Vacuum-Mop-Essential-i.53452181.7654763931,2021-09-24,1138550
2955229876,53452181,"[Mã 229ELSALE hoàn 7% xu đơn 300K] Bộ Phát Wifi Xiaomi - Mi Router 4A - Trắng - Hàng Chính Hãng",75b533511b7722832359413dd0a6167f,VND,57,1,13,2,19,2243,100013,2,268435458,0,normal,40900000000,49000000000,17,17,17%,,,1,4.5,2,"2, 0, 0, 0, 1, 1",1,0,0,0,1,0,https://shopee.vn/[Mã-229ELSALE-hoàn-7%-xu-đơn-300K]-Bộ-Phát-Wifi-Xiaomi---Mi-Router-4A---Trắng---Hàng-Chính-Hãng-i.53452181.2955229876,2021-09-24,1138551
9740888575,53452181,"Máy Lọc Không Khí Xiaomi Mi Air Purifier Pro H",34a45bda4efe597647c1b5171215650d,VND,1,1,0,4,30,432,100010,1,268959744,0,normal,899000000000,0,0,0,NULL,,,1,5,1,"1, 0, 0, 0, 0, 1",0,0,0,0,0,0,https://shopee.vn/Máy-Lọc-Không-Khí-Xiaomi-Mi-Air-Purifier-Pro-H-i.53452181.9740888575,2021-09-24,1138552
11308490000,53452181,"Sạc Điện (Car USB Charger) Mi 37W Dual-Port Car Charger / Black (Đen - GDS4147GL)",7bd23d6582060539c4f9d9a586394cb9,VND,25,1,0,3,3,385,100640,0,268435458,0,normal,29000000000,0,0,0,NULL,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Sạc-Điện-(Car-USB-Charger)-Mi-37W-Dual-Port-Car-Charger-/-Black-(Đen---GDS4147GL)-i.53452181.11308490000,2021-09-24,1138553
10708488096,53452181,"ĐẦU SẠC (ADAPTER) XIAOMI MI 65W FAST CHARGER WITH GAN TECH EU /WHITE (TRẮNG)",e20440608fcd4c6adf9185e6a87fb175,VND,10,1,0,0,11,1371,100013,0,268435458,0,normal,89000000000,0,0,0,NULL,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/ĐẦU-SẠC-(ADAPTER)-XIAOMI-MI-65W-FAST-CHARGER-WITH-GAN-TECH-EU-/WHITE-(TRẮNG)-i.53452181.10708488096,2021-09-24,1138554
6543991657,88201679,"[Mã ELAP300K giảm 5% đơn 500K] Apple AirPods with Charging Case 2nd gen",a256a89d3b7b4b80224e768d9ff6fdff,VND,15,1,551,11523,35260,249695,100013,4539,268959746,0,normal,299000000000,439000000000,32,32,32%,,,1,4.898653124310002,4539,"4539, 58, 18, 40, 130, 4293",2478,2167,0,1,1,0,https://shopee.vn/[Mã-ELAP300K-giảm-5%-đơn-500K]-Apple-AirPods-with-Charging-Case-2nd-gen-i.88201679.6543991657,2021-09-25,1138818
7743986580,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple AirPods Pro",5b0ee8b80d604dd93e2b77278b770928,VND,867,1,524,9971,6639,133018,100013,3747,268959746,0,normal,489000000000,739000000000,34,34,34%,,,1,4.861773372622555,3748,"3748, 67, 25, 44, 124, 3488",1874,1552,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-AirPods-Pro-i.88201679.7743986580,2021-09-25,1138819
8407857496,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple MacBook Pro (2020) M1 Chip, 13 inch, 8GB, 256GB SSD",42c51761d53b623a5bc6fcf8772d9e94,VND,3,1,156,866,2194,139430,100644,298,268959746,0,normal,3149000000000,3699000000000,15,15,15%,"Silver, Space Gray",Color,2,4.851351351351352,298,"298, 8, 2, 3, 7, 278",164,133,0,0,1,0,"https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-MacBook-Pro-(2020)-M1-Chip,-13-inch,-8GB,-256GB-SSD-i.88201679.8407857496",2021-09-25,1138820
9919008756,88201679,"[Mã ELAP300K giảm 5% đơn 500K] Apple 20W USB-C Power Adapter",b4d8f2c5ec5de05b98a68ba1fdc17d4c,VND,959,1,533,3628,1435,42642,100013,1538,268435458,0,normal,42000000000,99000000000,58,58,58%,,,1,4.936156351791531,1538,"1538, 10, 2, 12, 36, 1478",823,745,0,0,1,0,https://shopee.vn/[Mã-ELAP300K-giảm-5%-đơn-500K]-Apple-20W-USB-C-Power-Adapter-i.88201679.9919008756,2021-09-25,1138821
6360756336,88201679,"Apple iPhone 12 Pro Max 128GB",2dd923298ba0685a2288af4ae443c51c,VND,145,1,93,2719,12905,429278,100013,999,268959746,0,normal,2829000000000,3399000000000,17,17,17%,"Silver, Graphite, Gold, Pacific Blue",Color,4,4.876643073811931,999,"999, 13, 5, 15, 29, 937",513,434,0,0,1,0,https://shopee.vn/Apple-iPhone-12-Pro-Max-128GB-i.88201679.6360756336,2021-09-25,1138822
5600084939,88201679," Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,699,1,656,2775,6033,390528,100013,966,268959746,0,normal,1399000000000,2199000000000,36,36,36%,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,4.840837696335078,966,"966, 26, 5, 9, 26, 900",513,418,0,0,1,0,https://shopee.vn/-Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25,1138823
5660743161,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple iPhone 12 Pro 128GB",ee36c328b153eb692a2b10b330602dbd,VND,1,1,16,1141,2653,90891,100013,434,268959746,0,normal,2619000000000,3099000000000,15,15,15%,"Silver, Graphite, Gold, Pacific Blue",Color,4,4.849187935034803,434,"434, 14, 1, 2, 13, 404",225,179,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-iPhone-12-Pro-128GB-i.88201679.5660743161,2021-09-25,1138824
5373960213,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Mac Mini (2020) M1 Chip, 8GB, 256GB SSD",6537e93a0952ec3f602966180ba0bde9,VND,3,1,15,79,442,32054,100644,31,268959746,0,normal,1799000000000,1999000000000,10,10,10%,,,1,4.709677419354839,31,"31, 2, 0, 0, 1, 28",14,11,0,0,1,0,"https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Mac-Mini-(2020)-M1-Chip,-8GB,-256GB-SSD-i.88201679.5373960213",2021-09-25,1138825
7957497677,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch SE 40mm GPS Sport Band",4e19c33584684be04e886b9652fc2b89,VND,82,1,90,436,919,36603,100013,202,268959746,0,normal,695000000000,899000000000,23,23,23%,"Sliver Aluminum , Space Gray Aluminum",Color,2,4.945544554455446,202,"202, 0, 0, 4, 3, 195",128,112,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-SE-40mm-GPS-Sport-Band-i.88201679.7957497677,2021-09-25,1138826
4460739364,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple iPhone 12 128GB",c571780f3a85716c7aa3ec70360b1807,VND,2,1,38,813,2193,88374,100013,309,268959746,0,normal,1979000000000,2699000000000,27,27,27%,"Black, White, Product Red, Green, Blue, Purple",Color,6,4.8705501618122975,309,"309, 6, 2, 0, 10, 291",168,139,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-iPhone-12-128GB-i.88201679.4460739364,2021-09-25,1138827
6260759860,88201679,"Apple iPhone 12 Pro Max 256GB",2dd923298ba0685a2288af4ae443c51c,VND,19,1,0,409,1382,1639,100013,176,268959746,0,normal,3799000000000,0,0,0,NULL,"Silver, Graphite, Gold, Pacific Blue",Color,4,4.954545454545454,176,"176, 1, 0, 2, 0, 173",104,67,0,0,1,0,https://shopee.vn/Apple-iPhone-12-Pro-Max-256GB-i.88201679.6260759860,2021-09-25,1138828
3167174994,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch SE 44mm GPS Sport Band",2b9e53607bf8351e49e0f9718cfe0e91,VND,32,1,51,436,1606,32003,100013,216,268959746,0,normal,719000000000,999000000000,28,28,28%,"Sliver Aluminum, Space Gray Aluminum, Gold Aluminum",Color,3,4.902777777777778,216,"216, 2, 2, 2, 3, 207",120,103,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-SE-44mm-GPS-Sport-Band-i.88201679.3167174994,2021-09-25,1138829
5157517143,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,21,1,34,466,988,32058,100013,198,268959746,0,normal,969000000000,1399000000000,31,31,31%,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,4.8274111675126905,198,"198, 4, 2, 3, 9, 180",96,86,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25,1138830
6446665760,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 3 38mm GPS Sport Band",982a277b97e49732507d9d68341267c6,VND,10,1,28,190,1134,33442,100013,77,268959746,0,normal,475000000000,759000000000,37,37,37%,"White, Black","Màu Sắc",2,4.9480519480519485,77,"77, 0, 0, 1, 2, 74",50,45,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-3-38mm-GPS-Sport-Band-i.88201679.6446665760,2021-09-25,1138831
3355877166,88201679,"[Mã ELAP300K giảm 5% đơn 500K] Apple Magic Mouse 2 Multi-Touch",65839ad53060d658482f23c57197ebe2,VND,9,1,93,312,577,31051,100644,141,268435458,0,normal,175000000000,299000000000,41,41,41%,"Silver, Space Grey","Màu sắc",2,4.886524822695035,141,"141, 1, 0, 3, 6, 131",81,79,0,1,1,0,https://shopee.vn/[Mã-ELAP300K-giảm-5%-đơn-500K]-Apple-Magic-Mouse-2-Multi-Touch-i.88201679.3355877166,2021-09-25,1138832
6257515197,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 40mm GPS Sport Band",bbc515c097847a607b9c7918f72fb2fa,VND,26,1,21,271,679,24276,100013,91,268959746,0,normal,919000000000,1299000000000,29,29,29%,"Sliver Aluminum, Space Gray Aluminum , Blue Aluminum ",Color,3,4.857142857142857,91,"91, 1, 1, 2, 2, 85",43,38,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-40mm-GPS-Sport-Band-i.88201679.6257515197,2021-09-25,1138833
9453752636,88201679,"[Mã ELAP300K giảm 5% đơn 500K] Apple AirTag - 1 pack",f99f0a8cafc02c651e244d105fe4911a,VND,1,1,0,108,354,1961,100535,37,268435458,0,normal,79000000000,0,0,0,NULL,,,1,4.891891891891892,37,"37, 1, 0, 0, 0, 36",16,16,0,0,1,0,https://shopee.vn/[Mã-ELAP300K-giảm-5%-đơn-500K]-Apple-AirTag---1-pack-i.88201679.9453752636,2021-09-25,1138834
6773948914,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple MacBook Pro (2020) M1 Chip, 13 inch, 8GB, 512GB SSD",42c51761d53b623a5bc6fcf8772d9e94,VND,3,1,4,26,385,26714,100644,10,268959746,0,normal,3579000000000,4299000000000,17,17,17%,"Silver, Space Gray",Color,2,4.8,10,"10, 0, 0, 1, 0, 9",7,6,0,0,1,0,"https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-MacBook-Pro-(2020)-M1-Chip,-13-inch,-8GB,-512GB-SSD-i.88201679.6773948914",2021-09-25,1138835
6446665710,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 3 42mm GPS Sport Band",982a277b97e49732507d9d68341267c6,VND,8,1,11,62,346,14696,100013,27,268959746,0,normal,499000000000,859000000000,42,42,42%,"Black, White",Color,2,5,27,"27, 0, 0, 0, 0, 27",7,7,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-3-42mm-GPS-Sport-Band-i.88201679.6446665710,2021-09-25,1138836
9153753594,88201679,"Apple AirTag - 4 pack",f99f0a8cafc02c651e244d105fe4911a,VND,16,1,31,36,134,14829,100535,11,268435456,0,normal,239000000000,279000000000,14,14,14%,,,1,4.909090909090909,11,"11, 0, 0, 0, 1, 10",4,2,0,0,0,0,https://shopee.vn/Apple-AirTag---4-pack-i.88201679.9153753594,2021-09-25,1138837
9537158575,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple AirPods Max",d24624c1a6a510b63e143a2925bbf159,VND,8,1,0,23,280,6091,100013,9,268959746,0,normal,1219000000000,1399000000000,13,13,13%,"Silver, Sky Blue, Pink, Space Grey, Green",Color,5,4.75,9,"9, 1, 0, 1, 0, 7",5,5,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-AirPods-Max-i.88201679.9537158575,2021-09-25,1138838
9281294613,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple TV HD 2021 32GB MHY93",961c85609c0610f6ad0a7f1ca3a49d82,VND,1,1,4,6,57,5868,100010,1,268435456,0,normal,369000000000,499000000000,26,26,26%,MHY93ZA/A,MHY93ZA/A,1,5,1,"1, 0, 0, 0, 0, 1",0,0,0,0,0,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-TV-HD-2021-32GB-MHY93-i.88201679.9281294613,2021-09-25,1138839
9589298635,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple MacBook Pro (2020) M1 Chip, 13.3-inch, 16GB, 512GB SSD",8d66ed192a6850c997fac0e4f7a3cca7,VND,1,1,4,2,89,17089,100644,0,268959744,0,normal,4190000000000,4269000000000,2,2,2%,"Silver, Space Gray",Name,2,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,"https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-MacBook-Pro-(2020)-M1-Chip,-13.3-inch,-16GB,-512GB-SSD-i.88201679.9589298635",2021-09-25,1138840
7773953870,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Mac Mini (2020) M1 Chip, 8GB, 512GB SSD",0c57b9eeb62e29548f3d1ba1531064c9,VND,2,1,0,2,109,21269,100644,2,268959746,0,normal,2042300000000,2499000000000,18,18,18%,,,1,5,2,"2, 0, 0, 0, 0, 2",0,0,0,0,1,0,"https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Mac-Mini-(2020)-M1-Chip,-8GB,-512GB-SSD-i.88201679.7773953870",2021-09-25,1138841
9969336679,88201679,"Vòng Đeo AirTag - Hàng Chính Hãng",891c955c6fbce064aae7a2a34d8d618a,VND,14,1,0,2,31,4663,100013,2,268435456,0,normal,69000000000,79000000000,13,13,13%,"Sunflower, Electric Orange, Deep Navy, White",Color,4,5,2,"2, 0, 0, 0, 0, 2",0,0,0,0,0,0,https://shopee.vn/Vòng-Đeo-AirTag---Hàng-Chính-Hãng-i.88201679.9969336679,2021-09-25,1138842
8282357712,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Nike Series 5 40mm GPS + Cellular",f903abc3cff07aec005a600b1a9208dc,VND,1,1,1,2,48,5545,100013,0,268959746,0,normal,910000000000,1159000000000,21,21,21%,"Space Gray Aluminum",Color,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Nike-Series-5-40mm-GPS-+-Cellular-i.88201679.8282357712,2021-09-25,1138843
3992454875,88201679,"Vòng da Apple AirTag",a47ca00359346164ea34d8733df6ce11,VND,5,1,0,0,15,2557,100013,0,268435456,0,normal,101000000000,119000000000,15,15,15%,"Saddle Brown, (PRODUCT) Red",Color,2,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Vòng-da-Apple-AirTag-i.88201679.3992454875,2021-09-25,1138844
8089279844,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple MacBook Pro (2020) M1 Chip, 13.3-inch, 16GB, 256GB SSD",8d66ed192a6850c997fac0e4f7a3cca7,VND,2,1,3,0,72,9095,100644,0,268959744,0,normal,3750000000000,3999000000000,6,6,6%,"Silver, Space Gray",Name,2,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,"https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-MacBook-Pro-(2020)-M1-Chip,-13.3-inch,-16GB,-256GB-SSD-i.88201679.8089279844",2021-09-25,1138845
11635668663,88201679,"Apple iPhone 12 | 12 Pro Silicone Case with MagSafe",77093637175c0f2982f5004e1e2b8888,VND,3,1,0,0,2,1917,100013,0,268435456,0,normal,125000000000,179000000000,30,30,30%,"Kumquat, Pink Citrus, Plum, Cypress Green, Deep Navy, White, (PRODUCT) RED, Black",màu,8,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Apple-iPhone-12-|-12-Pro-Silicone-Case-with-MagSafe-i.88201679.11635668663,2021-09-25,1138846
11435672716,88201679,"Apple iPhone 12 Pro Max Silicone Case with MagSafe",77093637175c0f2982f5004e1e2b8888,VND,1,1,0,0,4,2355,100013,0,268435456,0,normal,125000000000,179000000000,30,30,30%,"Kumquat, Pink Citrus, Plum, Cypress Green, Deep Navy, White, (PRODUCT) RED, Black",màu,8,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Apple-iPhone-12-Pro-Max-Silicone-Case-with-MagSafe-i.88201679.11435672716,2021-09-25,1138847
8682372010,88201679,"Apple iPad Magic Keyboard for iPad Pro 11-inch (3rd generation) and iPad Air (4th generation)",e66149f5615ff5d759295b61ac0b28ea,VND,3,1,0,0,37,5052,100013,0,268959744,0,normal,749000000000,879000000000,15,15,15%,Black,Color,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Apple-iPad-Magic-Keyboard-for-iPad-Pro-11-inch-(3rd-generation)-and-iPad-Air-(4th-generation)-i.88201679.8682372010,2021-09-25,1138848
